ke0,weight
0.42149999999999999,0.17709453931963687
0.47550000000000003,0.17805981381076424
0.65100000000000002,0.23354898293561865
1.13700000000000001,0.02799135525085839
1.15050000000000008,0.05392974866995184
1.21800000000000019,0.02112778693732999
1.38000000000000012,0.02614734520455158
1.39350000000000018,0.00000272588236299
1.56900000000000017,0.23711454344034538
1.59600000000000031,0.03410914816781372
2.06850000000000023,0.01087401038076640
